"mLL","h2X","h2Y","tX","tY","axy","ayx","iXY","conv","start_ind","end_ind"
-3509018.92248773,0.0326319156768094,0.0211213111351631,0.0559729360948976,-0.0407532489361526,-0.119323860082156,0.102041734301069,0.00996651591608914,0,1,2298
-3509702.892275,0.0326429248708631,0.0210709493270163,0.0556947438419052,-0.0400891097221456,-0.115809391221724,0.0983996128791425,0.00883002563551292,0,2299,4596
-3509576.48738883,0.0328622167981438,0.0209195275443153,0.0557452424441855,-0.0421472329433816,-0.114676599269801,0.103758020122361,0.00884145512462241,0,4597,6894
-3508998.19031962,0.0327644445543779,0.0211287879312461,0.0566465968206276,-0.0413015238284939,-0.116155184922878,0.0973316727218294,0.00975220081364257,0,6895,9192
-3509053.88224494,0.0330358228257624,0.0213145243422535,0.0575274398892025,-0.042587223918479,-0.114632072083461,0.102006386231356,0.00950237443666722,0,9193,11490
-3508918.2891866,0.0330497775647956,0.0213033746509806,0.0568187882122868,-0.0417426619454415,-0.115389630871135,0.103037209395372,0.0100403761003335,0,11491,13788
-3509375.03279121,0.0330759316622663,0.0212138658524479,0.0561604490642123,-0.0415364770668286,-0.115280595106691,0.101513761096342,0.00991963036270265,0,13789,16086
-3509146.20681322,0.0329889394339647,0.0211748472149161,0.0559729626769712,-0.0414506249191185,-0.115648674241962,0.101890448431941,0.00986524822131119,0,16087,18384
-3509437.03201552,0.0327337216882353,0.0210423377510468,0.0566188053156014,-0.0422536133124185,-0.114310693189059,0.102179268103694,0.00975783366685948,0,18385,20682
-3509627.15724629,0.0324621362940194,0.021241068762781,0.0579973109270504,-0.0410086905210538,-0.115145200166813,0.0989574859634264,0.00954768569139451,0,20683,22980
-3509181.51557612,0.0329545953152399,0.0212125462315626,0.0568093108329534,-0.0419832121541737,-0.113275127224993,0.101070024902258,0.00964471885354139,0,22981,25278
-3509752.75653276,0.0329465853092044,0.0212745114279044,0.0573800152201288,-0.0424700197753991,-0.112863393800453,0.0979537994271261,0.00971278907757547,0,25279,27576
-3509782.64101203,0.032299611215843,0.0207489836904706,0.0564276294186613,-0.041452544438853,-0.110853392551956,0.103472416499676,0.00875844328588798,0,27577,29874
-3509152.34769033,0.0329394914800431,0.0211070682266012,0.0570813056721177,-0.041497967459412,-0.114953869355214,0.10347482093099,0.00965301633005459,0,29875,32172
-3509249.34057203,0.0328828563872567,0.0211404926379942,0.0559270223156171,-0.0415018873486056,-0.116608544527854,0.10211543006029,0.00927378114726482,0,32173,34470
-3509220.03942966,0.0328686055011773,0.021127694117932,0.0562093069131876,-0.0408633324001936,-0.116634486866899,0.10217512655959,0.009244075728887,0,34471,36768
-3508674.35046609,0.0329275664484899,0.0210569906565886,0.0565539171945801,-0.041147705876427,-0.116063251981937,0.103326895775654,0.0095103300913509,0,36769,39066
-3509432.59131414,0.032738451861082,0.0211903053230999,0.0561878946503227,-0.0410921776238204,-0.119340554872913,0.101583699740359,0.00966155169054497,0,39067,41364
-3509630.67422209,0.0328653190369793,0.0211515902851573,0.0563246683850524,-0.0412182514856159,-0.11748174370852,0.10354268326074,0.00928449369146646,0,41365,43662
-3509796.89028449,0.0329022000241206,0.0209881206090329,0.0554462571994098,-0.0409705795237971,-0.11786859364691,0.107315131834559,0.00990169400006771,0,43663,45960
-3509376.80710206,0.0327978253553646,0.0212656648873462,0.0569413344288261,-0.0421558205006106,-0.118191491008235,0.102703583286381,0.0099857918529171,0,45961,48258
