"SP","mLL","piX","piY","h2X","h2Y","tX","tY","axy","ayx","iXY","conv","iX","iY"
1,-3098363.96796572,2.45470926154488e-05,4.41507665943748e-05,0.0270321163752317,0.0326444978647646,2.03178814577372e-06,0.133000596819983,0.479184426290646,0.242866475741511,-0.0385128960074995,0,1.08477929235874,1.0323806625354
2,-3098947.50668207,2.45470926154488e-05,4.41507665943748e-05,0.0273775738066839,0.0420259268834027,0.00698369952386173,-0.153596937996444,0.306699344120196,-0.111231239339604,0.00921656243871636,0,1.08477929235874,1.0323806625354
3,-3099033.43260264,2.45470926154488e-05,4.41507665943748e-05,0.0270543161104493,0.0467863411426563,0.0572164038267868,-0.160609435682594,0.0847452405487978,0.0457004089787637,0.0108203851793788,0,1.08477929235874,1.0323806625354
4,-3099034.46455085,2.45470926154488e-05,4.41507665943748e-05,0.0267472564806617,0.0441365960123844,0.0642347457293523,-0.168596372223108,0.0905548610091516,0.0688333027362241,0.0105290921053572,0,1.08477929235874,1.0323806625354
5,-3099006.38733036,2.45470926154488e-05,4.41507665943748e-05,0.0257474931967246,0.0389261023639251,0.0799090651851535,-0.191463840029251,0.128152679803278,0.138105402527051,0.00815107081095553,0,1.08477929235874,1.0323806625354
6,-3099034.82071232,2.45470926154488e-05,4.41507665943748e-05,0.0266423144089356,0.0448498964543112,0.063180023824394,-0.163550038180846,0.0648292620786166,0.0645500510286536,0.0118652266551724,0,1.08477929235874,1.0323806625354
7,-3099033.44289984,2.45470926154488e-05,4.41507665943748e-05,0.0268136744680159,0.0443453933455716,0.0630303376879952,-0.162876832628514,-0.0159236521825934,0.0718324213520942,0.0121677756002118,0,1.08477929235874,1.0323806625354
8,-3098982.99342012,2.45470926154488e-05,4.41507665943748e-05,0.0263094601198374,0.0403141459693453,0.0886499796557811,-0.187808755361795,0.219785994111302,0.152027232559579,0.00998725061417495,0,1.08477929235874,1.0323806625354
9,-3098945.41964547,2.45470926154488e-05,4.41507665943748e-05,0.0270971702073873,0.0435418480771005,1.12353941499998e-05,0.150833084968788,-0.00305249921750968,-0.134402589333304,0.0193799573600993,0,1.08477929235874,1.0323806625354
10,-3099024.08126675,2.45470926154488e-05,4.41507665943748e-05,0.0271611506352377,0.0436465882888188,0.0561805736857399,-0.146296046405782,-0.170061153905998,0.0519582801245296,0.016524757839641,0,1.08477929235874,1.0323806625354
11,-3098947.16590611,2.45470926154488e-05,4.41507665943748e-05,0.0281936194778458,0.0412132483734768,1.44075817399253e-05,0.170050769077807,0.156560955884902,-0.140327068368986,0.0130013941616449,0,1.08477929235874,1.0323806625354
12,-3098949.35345497,2.45470926154488e-05,4.41507665943748e-05,0.0282927491153141,0.0416787694541363,8.29973413958446e-06,0.158214392638563,0.153944650420352,-0.11878257170131,0.0130095775022713,0,1.08477929235874,1.0323806625354
13,-3098681.99248501,2.45470926154488e-05,4.41507665943748e-05,0.0269683908424613,0.0388524796483248,2.07701997649785e-06,0.175315932889957,0.220366047847569,0.117123720030834,-0.0208057882533611,0,1.08477929235874,1.0323806625354
14,-3099025.1057174,2.45470926154488e-05,4.41507665943748e-05,0.0265815938670087,0.0462171890477081,0.067551877231856,-0.141125288364023,-0.0834297889394418,0.0919301677447767,0.0125619517471325,0,1.08477929235874,1.0323806625354
15,-3099033.94123696,2.45470926154488e-05,4.41507665943748e-05,0.0268496238913152,0.0446717975381108,0.0649684120295183,-0.16036512307887,0.0136682496128305,0.0723032564623856,0.0129616158609317,0,1.08477929235874,1.0323806625354
16,-3098861.07046478,2.45470926154488e-05,4.41507665943748e-05,0.0281369123773251,0.0542301351904135,0.00716211424243764,-0.0127035585636006,0.110961569778469,-0.0958032750730237,0.00626996933135717,0,1.08477929235874,1.0323806625354
17,-3099034.38221356,2.45470926154488e-05,4.41507665943748e-05,0.0267559334744595,0.0446812788527071,0.0623606376992254,-0.161637643974419,0.00680914138425952,0.0645689028228018,0.0126221467321534,0,1.08477929235874,1.0323806625354
18,-3099034.36276428,2.45470926154488e-05,4.41507665943748e-05,0.0268353322478074,0.0446272029472373,0.062418288101662,-0.167544274556798,0.128595866532481,0.0590406245661026,0.00994046070222732,0,1.08477929235874,1.0323806625354
19,-3099032.61426803,2.45470926154488e-05,4.41507665943748e-05,0.0269538881770899,0.0438374458340828,0.0618105050578681,-0.159201720759678,-0.0558458996864803,0.0689881532529276,0.0140045411590875,0,1.08477929235874,1.0323806625354
20,-3099032.31063631,2.45470926154488e-05,4.41507665943748e-05,0.0267549142299895,0.0447444725533973,0.0636302569892496,-0.167826576873215,0.162475414589094,0.0682734354895921,0.00668653414554544,0,1.08477929235874,1.0323806625354
21,-3099032.69589511,2.45470926154488e-05,4.41507665943748e-05,0.0267374409757516,0.0448427070910477,0.0658305081427815,-0.172357304791435,0.151903586744697,0.0625577593635942,0.0109838912389097,0,1.08477929235874,1.0323806625354
22,-3098380.12597196,2.45470926154488e-05,4.41507665943748e-05,0.0277920616504914,0.0344809305888572,0.00246551870094138,0.175423094565394,-0.175920897214019,0.251383380938726,-0.0335487614817118,0,1.08477929235874,1.0323806625354
23,-3098842.84020336,2.45470926154488e-05,4.41507665943748e-05,0.0288445119219739,0.0580975054354323,4.40983112718091e-05,0.0156891686285907,0.0110067711549003,-0.013159460127907,-5.10617046614456e-05,0,1.08477929235874,1.0323806625354
24,-3099027.08758783,2.45470926154488e-05,4.41507665943748e-05,0.0260921125700861,0.0428327726961771,0.0715530694924,-0.175385463065365,0.105107878740327,0.100900634021421,0.0108537628227537,0,1.08477929235874,1.0323806625354
25,-3099033.38925683,2.45470926154488e-05,4.41507665943748e-05,0.026717275556751,0.0446462731270819,0.0617205215106051,-0.157297492585079,-0.042123362370472,0.064528016377182,0.0138508070070253,0,1.08477929235874,1.0323806625354
26,-3099029.17086179,2.45470926154488e-05,4.41507665943748e-05,0.0269012553482546,0.0447728097884672,0.0561551951311383,-0.153217091457847,-0.103373236090332,0.0447835160879659,0.0163948602848191,0,1.08477929235874,1.0323806625354
27,-3098887.16675387,2.45470926154488e-05,4.41507665943748e-05,0.0286332510239969,0.0480762926099947,1.11705573910576e-05,0.112028708687802,-0.0614946790190839,-0.0100870178112447,0.00387802387078803,0,1.08477929235874,1.0323806625354
28,-3098943.33023963,2.45470926154488e-05,4.41507665943748e-05,0.0281128109310027,0.0398245037081107,1.70826347471661e-06,0.152743637347329,-0.00732526092661282,-0.146313723756651,0.018261367054334,0,1.08477929235874,1.0323806625354
29,-3098985.06186993,2.45470926154488e-05,4.41507665943748e-05,0.0273329062632506,0.0454187516451165,0.0370533370460595,-0.137983653870265,-0.245607407571494,-0.0579600887006597,0.0275162773761925,0,1.08477929235874,1.0323806625354
30,-3099031.52552452,2.45470926154488e-05,4.41507665943748e-05,0.0270779061117095,0.0452421367623606,0.058740232306265,-0.167583055999589,0.175230526458018,0.0357171268349191,0.0114465899203519,0,1.08477929235874,1.0323806625354
31,-3097932.91523952,2.45470926154488e-05,4.41507665943748e-05,0.0281946777049025,0.0153397234117711,0.00297805831591682,0.0662917399845958,0.749362607515009,0.375320229823247,-0.0296182073979959,0,1.08477929235874,1.0323806625354
32,-3098819.15611801,2.45470926154488e-05,4.41507665943748e-05,0.0300674496434043,0.0507053785302929,5.81184839439678e-07,0.158070519438685,-0.29818099663054,0.018300369649303,0.0131777928575412,0,1.08477929235874,1.0323806625354
33,-3098742.66076793,2.45470926154488e-05,4.41507665943748e-05,0.027324080221771,0.0393412196602459,1.23316999200184e-06,0.196524449737682,-0.0206654130729704,0.0701402622324687,-0.00917799028209744,0,1.08477929235874,1.0323806625354
34,-3099031.92932346,2.45470926154488e-05,4.41507665943748e-05,0.0266713873783382,0.0447577332522754,0.0645422768832654,-0.171025119414319,0.180215363112888,0.0656255465164662,0.00823560846388866,0,1.08477929235874,1.0323806625354
35,-3099023.47429897,2.45470926154488e-05,4.41507665943748e-05,0.0269575403006046,0.0465812878586544,0.050065062437787,-0.149634166014663,0.0206929059348536,-0.00956494196809332,0.0180252072980909,0,1.08477929235874,1.0323806625354
36,-3098951.59676468,2.45470926154488e-05,4.41507665943748e-05,0.0276946055993522,0.0415801768402431,9.80976880129791e-06,0.160960635803142,0.10757242468143,-0.131207550976366,0.0147682432260935,0,1.08477929235874,1.0323806625354
37,-3098832.92366483,2.45470926154488e-05,4.41507665943748e-05,0.0283095632940564,0.0318766062539803,0.00623990389333062,0.181748634170497,0.394234225639938,-0.102782128521369,0.010096804149515,0,1.08477929235874,1.0323806625354
38,-3098946.32882062,2.45470926154488e-05,4.41507665943748e-05,0.0275777222989405,0.0419740611269269,9.23943312600026e-06,0.15878407025689,0.199314946456674,-0.113523699752582,0.0101757930249197,0,1.08477929235874,1.0323806625354
39,-3098894.46106552,2.45470926154488e-05,4.41507665943748e-05,0.0281366073663824,0.0516190425490715,2.75106682485944e-06,0.0856807652194532,-0.123739524024469,-0.105819068872072,0.0109376393954087,0,1.08477929235874,1.0323806625354
40,-3098942.80178227,2.45470926154488e-05,4.41507665943748e-05,0.0277420276149404,0.0396708032122297,0.00152408983233688,0.174175552123195,0.0468773163473026,-0.115570416435548,0.0160826186246531,0,1.08477929235874,1.0323806625354
41,-3099032.44230273,2.45470926154488e-05,4.41507665943748e-05,0.0269074396852154,0.0454330729907698,0.0620650097985232,-0.153665140383326,-0.0699731214149634,0.0661685568076912,0.0137698718667385,0,1.08477929235874,1.0323806625354
42,-3099031.59946141,2.45470926154488e-05,4.41507665943748e-05,0.0264545472980678,0.0455774627794992,0.0652938693435422,-0.160567208673477,0.143019040711193,0.0727199481010845,0.00779865443619168,0,1.08477929235874,1.0323806625354
43,-3099030.23793169,2.45470926154488e-05,4.41507665943748e-05,0.0265695447957216,0.0439774835740495,0.0691028929812782,-0.169639717403743,0.149140491126821,0.0868261701460274,0.00860688229630876,0,1.08477929235874,1.0323806625354
44,-3099028.86632793,2.45470926154488e-05,4.41507665943748e-05,0.0269631807263636,0.0444005425652347,0.0576961093100247,-0.153373189654076,-0.117061692508469,0.048522018468821,0.0165348533329384,0,1.08477929235874,1.0323806625354
45,-3098823.30802605,2.45470926154488e-05,4.41507665943748e-05,0.0279622718475335,0.0436225091663037,1.13464638055006e-06,0.170809610367159,-0.0780177098364503,0.0486929074732019,-0.00596138044965733,0,1.08477929235874,1.0323806625354
46,-3098950.85035387,2.45470926154488e-05,4.41507665943748e-05,0.0277059563439452,0.0410790378578142,5.55087925980555e-06,0.160759888590036,0.0544431166215661,-0.127420201574579,0.0152606125357366,0,1.08477929235874,1.0323806625354
47,-3098929.71147205,2.45470926154488e-05,4.41507665943748e-05,0.0278106394460276,0.0382532129170952,1.59720850249458e-05,0.177077955089076,0.242813082904041,-0.108203517996461,0.00409756690829285,0,1.08477929235874,1.0323806625354
48,-3099000.24862991,2.45470926154488e-05,4.41507665943748e-05,0.0258628604668579,0.042246592437191,0.079878262441717,-0.186397328440903,0.299106449896348,0.103175023654397,0.00879899763802908,0,1.08477929235874,1.0323806625354
49,-3099034.16394144,2.45470926154488e-05,4.41507665943748e-05,0.0268144532617174,0.0450938361848559,0.0626883567126363,-0.159027727109643,-0.00475860598978423,0.0684029519592701,0.0122301608309571,0,1.08477929235874,1.0323806625354
50,-3099030.45278996,2.45470926154488e-05,4.41507665943748e-05,0.0268811388983623,0.04331725740306,0.0691654536986372,-0.166266871252531,0.0377498971741118,0.0953575814127888,0.00919605321205283,0,1.08477929235874,1.0323806625354
