"SP","mLL","piX","piY","h2X","h2Y","tX","tY","axy","ayx","iXY","conv","iX","iY"
1,-3161427.63562172,5.58994066250318e-05,7.88622034624056e-05,0.064579549452888,0.0199966877516709,0.0819236073959784,0.0547733187144839,-0.141872767264607,0.229364004458717,0.000913312495051665,0,1.09175794716695,1.08397452976768
2,-3161352.10526631,5.58994066250318e-05,7.88622034624056e-05,0.0655604834032565,0.0214366950560693,0.0807159409873472,0.0132761434507239,0.111481201505904,0.139690923262363,-0.0254542240412608,0,1.09175794716695,1.08397452976768
3,-3161403.69728929,5.58994066250318e-05,7.88622034624056e-05,0.0648260314468519,0.0199129865288871,0.0948142541661744,0.0301317008884112,0.1305795308258,-0.266899691229601,-0.0116245708551301,0,1.09175794716695,1.08397452976768
4,-3161381.08759128,5.58994066250318e-05,7.88622034624056e-05,0.0643836709590681,0.0203931558750868,0.0547323880611464,0.05310343897699,-0.0781001976124595,0.350534321041001,-0.0159144004233927,0,1.09175794716695,1.08397452976768
5,-3161379.30791995,5.58994066250318e-05,7.88622034624056e-05,0.0668283123515092,0.0207664475121644,0.0847115851579387,0.0239149649478181,0.113754389137469,-0.0615476055539163,-0.0167703796702005,0,1.09175794716695,1.08397452976768
6,-3161400.24279497,5.58994066250318e-05,7.88622034624056e-05,0.0641103182611562,0.0199064340016032,0.102518937857563,0.0326306155396727,0.128003028905116,-0.335953685438776,-0.00888709850637011,0,1.09175794716695,1.08397452976768
7,-3161395.56010919,5.58994066250318e-05,7.88622034624056e-05,0.069169361211582,0.0195771326990278,0.0948438981615287,0.0325388395727723,0.123015092239876,-0.23142987002138,-0.0149482732341278,0,1.09175794716695,1.08397452976768
8,-3161353.4421862,5.58994066250318e-05,7.88622034624056e-05,0.0654921017437885,0.0208788106489665,0.0844227346691146,0.0172297876837012,0.120353919001089,0.13921490169039,-0.0293470117766317,0,1.09175794716695,1.08397452976768
9,-3161426.48832207,5.58994066250318e-05,7.88622034624056e-05,0.065231279088977,0.0197540213846772,0.0734280649880425,0.053208469633127,-0.140210058573211,0.315631581214589,-0.00225145595683375,0,1.09175794716695,1.08397452976768
10,-3161361.74451344,5.58994066250318e-05,7.88622034624056e-05,0.0650600112043297,0.0210378482465212,0.0914816418728489,0.0168113027030073,0.117988287248474,0.0730811877760666,-0.0250401128312737,0,1.09175794716695,1.08397452976768
11,-3161422.95816823,5.58994066250318e-05,7.88622034624056e-05,0.0644146100393532,0.019965688481242,0.088288056728257,0.0574892888380442,-0.142915231128884,0.16872504473351,0.00290270760106672,0,1.09175794716695,1.08397452976768
12,-3161333.39467793,5.58994066250318e-05,7.88622034624056e-05,0.066539195983112,0.0213302217092874,0.0657049820172384,0.0218819873883665,0.0892110165388992,0.266543831618904,-0.0305553899099836,0,1.09175794716695,1.08397452976768
