"SP","mLL","piX","piY","h2X","h2Y","tX","tY","axy","ayx","iXY","conv","iX","iY"
1,-270709.674665269,5.35000784550947e-05,6.67046051382175e-05,0.0617322684533407,0.0128748230493882,0.0836330844498597,0.0299683097386908,-0.0711496172521565,0.117070072450255,0.0134662865965568,0,1.07756755478116,1.08081225060286
2,-270703.993171553,5.35000784550947e-05,6.67046051382175e-05,0.0631675292998918,0.0128666328961089,0.0655165016681137,0.0263707838723493,-0.0667348098757939,0.338640551175441,0.00756316153157107,0,1.07756755478116,1.08081225060286
3,-270711.087766667,5.35000784550947e-05,6.67046051382175e-05,0.0596587098032725,0.0128842397916364,0.104787547064001,0.0300292352236349,-0.0742395385188096,-0.0629666037664744,0.0211744718537242,0,1.07756755478116,1.08081225060286
4,-270710.8547838,5.35000784550947e-05,6.67046051382175e-05,0.0614568765804825,0.0130730008406567,0.0898989265633128,0.027863978553764,-0.0731468596966578,0.0073992994209611,0.0215792374806545,0,1.07756755478116,1.08081225060286
5,-270708.402122505,5.35000784550947e-05,6.67046051382175e-05,0.061729058448153,0.0128709268559738,0.0813780691468212,0.028501214680674,-0.0740685359698947,0.191625199614812,0.0156365997067885,0,1.07756755478116,1.08081225060286
6,-270699.847234782,5.35000784550947e-05,6.67046051382175e-05,0.0616747083780046,0.0129843512551025,0.0779531186760641,0.0246487037002452,-0.0741851501189497,0.436075426197916,0.00632377500927184,0,1.07756755478116,1.08081225060286
7,-270709.884430449,5.35000784550947e-05,6.67046051382175e-05,0.0624900647489075,0.0125074802496742,0.0839359029496926,0.0301978150792457,-0.0679799208654352,0.079618984526853,0.0130488892383298,0,1.07756755478116,1.08081225060286
8,-270708.972298261,5.35000784550947e-05,6.67046051382175e-05,0.0600683278678245,0.0129591335703327,0.0926992139675775,0.0276858465974657,-0.0796550084090972,0.162438124621421,0.015872137019569,0,1.07756755478116,1.08081225060286
9,-270704.781082917,5.35000784550947e-05,6.67046051382175e-05,0.0619835872151469,0.0129733106448946,0.0838307862837601,0.0254565043716927,-0.0727231855944639,0.322531099782737,0.00882886979890863,0,1.07756755478116,1.08081225060286
10,-270698.025028872,5.35000784550947e-05,6.67046051382175e-05,0.0654253304278276,0.0128297828188871,0.0462318098492328,-0.0243027745486371,-0.0602040116321038,0.432176201998383,0.0183081468016787,0,1.07756755478116,1.08081225060286
11,-270708.810717011,5.35000784550947e-05,6.67046051382175e-05,0.0613541797167758,0.0129014579703225,0.0909854942881064,0.0273880142685499,-0.0748824777499676,0.168633248490922,0.0172865461511733,0,1.07756755478116,1.08081225060286
12,-270709.430804531,5.35000784550947e-05,6.67046051382175e-05,0.0628902356348544,0.0125880624127687,0.0786057958281489,0.0335563587545452,-0.0793784100190459,0.102270617943282,0.0182604307806151,0,1.07756755478116,1.08081225060286
13,-270702.612768634,5.35000784550947e-05,6.67046051382175e-05,0.0597639408478998,0.0131933006383936,0.121882666684245,0.0292219636074311,-0.0691473338171237,0.255297323021868,0.00688665037361795,0,1.07756755478116,1.08081225060286
14,-270711.224342983,5.35000784550947e-05,6.67046051382175e-05,0.0605587588828786,0.0128785816311528,0.0998021282461867,0.0307805397657386,-0.0733206680465553,-0.0817106262353894,0.022233653470229,0,1.07756755478116,1.08081225060286
15,-270695.881002321,5.35000784550947e-05,6.67046051382175e-05,0.0600102856307737,0.0127808978540743,0.093263627497413,0.0265427522885412,-0.0791610137561954,0.4851344842271,0.00525196577557537,0,1.07756755478116,1.08081225060286
16,-270704.250545101,5.35000784550947e-05,6.67046051382175e-05,0.0619836950611678,0.0128295426755194,0.0852654766208231,0.0271951824427383,-0.0732440117155883,0.335002483748023,0.00755209761201282,0,1.07756755478116,1.08081225060286
17,-270701.087750621,5.35000784550947e-05,6.67046051382175e-05,0.0599378468145514,0.0129269206305047,0.0854013088345861,0.0271482554636143,-0.0782010781885165,0.40851344412921,0.00471069344520792,0,1.07756755478116,1.08081225060286
18,-270697.193792671,5.35000784550947e-05,6.67046051382175e-05,0.0621872709060338,0.0130301120759703,0.0424646960109692,-0.0195185205286133,-0.0504474629051698,-0.431480242465073,0.0541854085957946,0,1.07756755478116,1.08081225060286
19,-270709.461023669,5.35000784550947e-05,6.67046051382175e-05,0.0619971972956497,0.01298193616725,0.0892226623987366,0.0248941263732623,-0.0744603671926835,0.13330817289815,0.0183182427302209,0,1.07756755478116,1.08081225060286
