"SP","mLL","piX","piY","h2X","h2Y","tX","tY","axy","ayx","iXY","conv","iX","iY"
1,-3494395.23444898,3.44607954341279e-05,7.41363493400491e-05,0.0293989485352808,0.0200717782350432,0.0648643641103296,-0.0239622575721202,-0.171698288520517,0.0998438857026493,0.012427772357985,0,1.03280804744907,1.11332014702133
2,-3493053.4125585,3.44607954341279e-05,7.41363493400491e-05,0.0236840375046755,0.0116297484115771,0.172118417879881,-0.136023810600217,0.308243724110618,0.620144832742411,-0.0155940757834008,0,1.03280804744907,1.11332014702133
3,-3494385.84448993,3.44607954341279e-05,7.41363493400491e-05,0.0290564685508195,0.0201609699069232,0.0700395112930616,-0.0127077998418497,-0.169903248475569,0.0342653262289285,0.01405645591818,0,1.03280804744907,1.11332014702133
4,-3494258.00886038,3.44607954341279e-05,7.41363493400491e-05,0.0291830369179504,0.0186034993183313,0.0753479025467955,-0.0425612899500439,-0.135642662767719,0.364283087689388,-0.00233552821020472,0,1.03280804744907,1.11332014702133
5,-3493764.54431816,3.44607954341279e-05,7.41363493400491e-05,0.0339118846794905,0.0144288794034015,0.00772643256114385,0.0483528346911443,-0.136243470288514,0.469285482891382,-0.0215229698248444,0,1.03280804744907,1.11332014702133
6,-3494289.54149493,3.44607954341279e-05,7.41363493400491e-05,0.0306941052829789,0.0191671906594225,0.0329956019033626,-0.0478314149322561,0.0671711109086367,-0.255141612574587,0.0200697946638788,0,1.03280804744907,1.11332014702133
7,-3494396.73422056,3.44607954341279e-05,7.41363493400491e-05,0.0296678661124521,0.0197759743820266,0.0635585916814536,-0.0258396703997827,-0.16139500055435,0.161003152373358,0.00553514039099489,0,1.03280804744907,1.11332014702133
8,-3494175.8151763,3.44607954341279e-05,7.41363493400491e-05,0.0287914695728132,0.0194034010583709,0.0795430841141852,-0.0586673380230891,0.0889025435495795,0.241210896222337,-0.012676655411577,0,1.03280804744907,1.11332014702133
9,-3494384.49638762,3.44607954341279e-05,7.41363493400491e-05,0.0295809421032689,0.0197684508779115,0.0606203252535554,-0.0296822760614649,-0.162904237960984,0.227610377659111,0.00128694236179204,0,1.03280804744907,1.11332014702133
10,-3494173.94953888,3.44607954341279e-05,7.41363493400491e-05,0.0285950883995219,0.0195271879210469,0.0827161773437631,-0.0562403211905203,0.0901722456463902,0.238156539481607,-0.0119084058283137,0,1.03280804744907,1.11332014702133
11,-3494188.05969925,3.44607954341279e-05,7.41363493400491e-05,0.0285028379803778,0.017770970216811,0.076174140860864,-0.0468697804229502,-0.123078060328645,0.41144732688013,-0.00727456382278869,0,1.03280804744907,1.11332014702133
12,-3494342.0841006,3.44607954341279e-05,7.41363493400491e-05,0.0315383848882817,0.018685369739071,0.0146036196376956,0.0439196461369748,-0.171470762525903,-0.301301949235093,0.0378250377573456,0,1.03280804744907,1.11332014702133
13,-3494211.31447063,3.44607954341279e-05,7.41363493400491e-05,0.0286889512720154,0.0203319248076845,0.0731014296394575,-0.0470463367579736,0.0943420906574018,0.05747203650728,-0.00510778982880415,0,1.03280804744907,1.11332014702133
14,-3494412.15473049,3.44607954341279e-05,7.41363493400491e-05,0.0296713578782069,0.0202322680076351,0.0583052453973231,-0.013491972660391,-0.168030172865137,-0.118718083704481,0.0265095957140879,0,1.03280804744907,1.11332014702133
15,-3494397.16961602,3.44607954341279e-05,7.41363493400491e-05,0.029129676109842,0.019688497933193,0.0648851290053801,-0.0230003129742481,-0.173365081947241,0.132156272212783,0.00947374305860801,0,1.03280804744907,1.11332014702133
16,-3494242.57386764,3.44607954341279e-05,7.41363493400491e-05,0.0291150221843352,0.020358995096396,0.0659229963657684,-0.0413897041574979,0.122837986289973,-0.111943278290243,0.00485746879320839,0,1.03280804744907,1.11332014702133
17,-3494379.44964563,3.44607954341279e-05,7.41363493400491e-05,0.0283730553198479,0.0215828851369533,0.0472464809720853,-0.036428443640736,-0.122343562736775,-0.142810044960178,0.0334771476447163,0,1.03280804744907,1.11332014702133
18,-3494167.46017465,3.44607954341279e-05,7.41363493400491e-05,0.0285572690813493,0.0196270636186782,0.0727423308589315,-0.0528787192326697,0.132708851790838,0.154903578957999,-0.0105858834032729,0,1.03280804744907,1.11332014702133
19,-3493678.81498549,3.44607954341279e-05,7.41363493400491e-05,0.0240708401626071,0.0177520843000387,0.0771748538398358,-0.0759414858088498,0.371056179854495,-0.0576921376530417,-0.0106400087407986,0,1.03280804744907,1.11332014702133
20,-3493927.58385725,3.44607954341279e-05,7.41363493400491e-05,0.0272476115774266,0.017876406834869,0.0993935121672104,-0.0778446839235929,0.205787296013331,0.331632448097667,-0.0154072555444863,0,1.03280804744907,1.11332014702133
21,-3494203.84345019,3.44607954341279e-05,7.41363493400491e-05,0.0291280968660652,0.0201240183924759,0.0703980625106707,-0.0455125766501654,0.0982833389357583,0.089605982141392,-0.00706650688716614,0,1.03280804744907,1.11332014702133
22,-3494394.23225804,3.44607954341279e-05,7.41363493400491e-05,0.0295277994505974,0.0200855205804743,0.0658725944493944,-0.0206962460097426,-0.175875516586229,0.0921023545122556,0.0129646701018503,0,1.03280804744907,1.11332014702133
23,-3494391.71580319,3.44607954341279e-05,7.41363493400491e-05,0.0298986227513415,0.0198683675614019,0.0652320830033767,-0.0219438613411582,-0.173382875245319,0.0600147709413573,0.0159209814208689,0,1.03280804744907,1.11332014702133
24,-3494403.00653619,3.44607954341279e-05,7.41363493400491e-05,0.0289854694253857,0.0205270046466887,0.063803397861863,-0.0100976731208199,-0.169318522134819,-0.0968128950740448,0.0269014965585217,0,1.03280804744907,1.11332014702133
25,-3493638.25112255,3.44607954341279e-05,7.41363493400491e-05,0.0241043652756265,0.0173193625722729,0.11235347882256,-0.09184873275736,0.33548393451003,0.269882032331846,-0.0234167859379804,0,1.03280804744907,1.11332014702133
26,-3494379.59239024,3.44607954341279e-05,7.41363493400491e-05,0.0298538423402503,0.0193632747018764,0.0612441604022851,-0.0256093660862446,-0.162638928009458,0.235654250137986,-0.00114851881700502,0,1.03280804744907,1.11332014702133
