"SP","mLL","piX","piY","h2X","h2Y","tX","tY","axy","ayx","iXY","conv","iX","iY"
1,-1790027.22526065,2.22417414903692e-05,1.32109354180402e-05,0.0305967244368123,0.0180449075471604,0.055903174229704,-0.0372950974548903,0.162777299112161,-0.0896730781359464,-0.00270826416589765,0,1.10336180402993,1.16742261770547
2,-1790031.79227638,2.22417414903692e-05,1.32109354180402e-05,0.0301418220856099,0.0180630353294336,0.0499327153264633,-0.0355813101782786,0.158994045477755,-0.177847674909122,0.00043400742065198,0,1.10336180402993,1.16742261770547
3,-1790022.25563952,2.22417414903692e-05,1.32109354180402e-05,0.0304703554814841,0.0185622336702546,0.0576248579157797,-0.0395450412229948,0.122797657868124,0.193446227729009,-0.0104868497503215,0,1.10336180402993,1.16742261770547
4,-1790028.49778275,2.22417414903692e-05,1.32109354180402e-05,0.0302369908797797,0.0180301402821058,0.0654363513577907,-0.042570486225572,0.158674957375037,0.164350077242379,-0.0085435001126742,0,1.10336180402993,1.16742261770547
5,-1790028.50434494,2.22417414903692e-05,1.32109354180402e-05,0.030280545657156,0.0179062495035355,0.0653102276873581,-0.0433702092172981,0.161184216568896,0.149927219720351,-0.0084197368191082,0,1.10336180402993,1.16742261770547
6,-1790022.55793512,2.22417414903692e-05,1.32109354180402e-05,0.0304761913949186,0.0173983762520415,0.0609288736292504,-0.0413905886343283,0.169904067900132,-0.00351511109421049,-0.00395336779906762,0,1.10336180402993,1.16742261770547
7,-1790022.3734796,2.22417414903692e-05,1.32109354180402e-05,0.0299578971483642,0.0185886640842968,0.0624709241013977,-0.0261579124169201,-0.098129459774817,0.200330506413821,0.00781256718462463,0,1.10336180402993,1.16742261770547
8,-1790024.86045901,2.22417414903692e-05,1.32109354180402e-05,0.0306982830114288,0.0174364670986952,0.056528208223362,-0.0397715788092146,0.170437735929903,-0.0586489758162858,-0.00225702516711709,0,1.10336180402993,1.16742261770547
9,-1790015.37894648,2.22417414903692e-05,1.32109354180402e-05,0.0289980952761905,0.0189309208907232,0.0641330914138592,-0.0411379920146188,0.155367555288382,0.26444370485752,-0.0145213751237006,0,1.10336180402993,1.16742261770547
10,-1790041.21362871,2.22417414903692e-05,1.32109354180402e-05,0.0298915087469627,0.0185114672746391,0.0558613195753225,0.0161418592426545,-0.166770355637302,0.197054591984763,0.00235543858270781,0,1.10336180402993,1.16742261770547
11,-1790031.80620856,2.22417414903692e-05,1.32109354180402e-05,0.0301234135183422,0.0179652358105452,0.0506557650933563,-0.0359571217851462,0.161234588444872,-0.169267576226932,0.000168167083587293,0,1.10336180402993,1.16742261770547
12,-1790019.40782558,2.22417414903692e-05,1.32109354180402e-05,0.0302969025336459,0.0173384648622141,0.0708803401718246,-0.0506654335741593,0.196169462931342,0.0950603229655345,-0.00500549964547706,0,1.10336180402993,1.16742261770547
13,-1790026.37791036,2.22417414903692e-05,1.32109354180402e-05,0.0301647073165889,0.0175312459788921,0.058331568475099,-0.038930709725112,0.175266651578104,-0.0820466043739941,-0.00216680014136931,0,1.10336180402993,1.16742261770547
14,-1789346.38525453,2.22417414903692e-05,1.32109354180402e-05,0.0150066574363964,0.0145677662888857,0.121354958846063,-0.112351723671089,0.560883445428523,0.357835038847483,-0.036683759590151,0,1.10336180402993,1.16742261770547
